"tweet","retweets"
"RT @MTVUK: Twitter has lost it over possible beef between @louissmith1989¬†and @maxwhitlock1¬†#Olympics https://t.co/MdOu1n1OOh https://t.co/‚Ä¶",113
"RT @amarab04: Max Whitlock is so fit I can't Ì†ΩÌ∏ç",113
"RT @BBCNewsEnts: Max Whitlock's second gold medal ceremony watched was by more than 10m people #Olympics https://t.co/rd32BVihXR",113
"RT @BBCEssex: Max Whitlock tell us he can't wait to be back in Essex to celebrate winning TWO Olympic gold medals #Rio2016 Ì†ºÌ∑¨Ì†ºÌ∑ßÌ†ºÌøÖÌ†ºÌøÖ https://t.c‚Ä¶",113
"Max Whitlock's second gold medal ceremony watched was by more than 10m people #Olympics https://t.co/rd32BVihXR",113
"Max Whitlock tell us he can't wait to be back in Essex to celebrate winning TWO Olympic gold medals #Rio2016 Ì†ºÌ∑¨Ì†ºÌ∑ßÌ†ºÌøÖÌ†ºÌøÖ https://t.co/aUQHKCv5Q5",113
"RT @MichaelMarmot: Cf GB Olympic sports and Football. Research question: public funding better guarantee of national success https://t.co/V‚Ä¶",113
"Veronica Campbell-Brown runs out of her lane during the 200m heats and risks disqualification https://t.co/EkW1rh1VN2",113
"RT @5liveSport: ""Whoooooo!"" 

@craigdavidheap shows how much Max Whitlock's historic first #gold means 

https://t.co/wsRgXBhdLY https://t.‚Ä¶",113
"RT @kieraobrien: Do Max Whitlock and Louis Smith have some kind of Regina George/Cady Heron frenemy-ship",113
"Twitter has lost it over possible beef between @louissmith1989¬†and @maxwhitlock1¬†#Olympics https://t.co/MdOu1n1OOh https://t.co/mHfbsrBtpL",113
"""Whoooooo!"" 

@craigdavidheap shows how much Max Whitlock's historic first #gold means 

https://t.co/wsRgXBhdLY https://t.co/vJQ57yRRJn",113
"Cf GB Olympic sports and Football. Research question: public funding better guarantee of national success https://t.co/Vh8T3JMlQe",113
"RT @MailSport: ANDY HOOPER: #GBR's Max Whitlock is proof that nice guys come first https://t.co/pHjAuOh4wY https://t.co/2Q8dgJycml",113
"ANDY HOOPER: #GBR's Max Whitlock is proof that nice guys come first https://t.co/pHjAuOh4wY https://t.co/2Q8dgJycml",113
"RT @daviddunny8: Wow Max Whitlock Ì†ΩÌ±èÌ†ºÌøªÌ†ºÌøÖÌ†ºÌøÖ#RioOlympics2016 not to forget @JustinRose99 #FlyTheFlag",113
"RT @CatherineWest1: Double Olympic champion Max Whitlock two GOLD medals on the same day makes history in British gymnastics #TeamGB wow",113
"RT @laurennkirkham: Max Whitlock is just something elseÌ†ΩÌ∏ªÌ†ΩÌ∏ªÌ†ΩÌ∏ª",113
"RT @Kenny__Stewart: Max Whitlock. #ArtisticGymnastics https://t.co/aYcKQzCs3Q",113
"RT @SevilleCalculat: Great news for Hibs and Dundee Utd fans as they can watch Max Whitlock's gold medal ceremony even though Sportscene's‚Ä¶",113
"RT @taylorstewart33: Max whitlock though Ì†ΩÌ∏ç",113
"RT @TeamGB: #Win a #TeamGB Ì†ºÌ∑¨Ì†ºÌ∑ß top signed by 2‚É£ times Olympic GOLD Ì†æÌµá medallist, Max Whitlock! Ì†ºÌæâÌ†ΩÌ±â https://t.co/Gjxc2YAzuc https://t.co/WWfynl‚Ä¶",112
"#Win a #TeamGB Ì†ºÌ∑¨Ì†ºÌ∑ß top signed by 2‚É£ times Olympic GOLD Ì†æÌµá medallist, Max Whitlock! Ì†ºÌæâÌ†ΩÌ±â https://t.co/Gjxc2YAzuc https://t.co/WWfynlAWBE",112
