"tweet","retweets"
"Closing Ceremony of #Rio2016 to start at 0430 hrs IST | Live on Star Sports #Olympics",62
"RT @Recode: How to watch the Olympics closing ceremony — even if you're not in front of your TV https://t.co/GVxyRKuSeM https://t.co/YomTA0…",62
"RT @MATTSMATTS: Wrestler Sakshi Malik to Carry the Indian flag at Rio Olympics Closing Ceremony https://t.co/Qzf8leZcz4 #WomenWinIndia",62
"Wrestler Sakshi Malik to Carry the Indian flag at Rio Olympics Closing Ceremony https://t.co/Qzf8leZcz4 #WomenWinIndia",62
"RT @TOISportsNews: #RioWithTOI -- @SakshiMalik to be #IND flagbearer at #ClosingCeremony 
https://t.co/FpjkfaPiwH #Rio2016 https://t.co/RgY…",62
"#RioWithTOI -- @SakshiMalik to be #IND flagbearer at #ClosingCeremony 
https://t.co/FpjkfaPiwH #Rio2016 https://t.co/RgYTBpYXDV",62
"How to watch the Olympics closing ceremony — even if you're not in front of your TV https://t.co/GVxyRKuSeM https://t.co/YomTA0AYZl",62
"RT @AdamsFlaFan: Biles chosen to carry U.S. flag at closing ceremony https://t.co/UJHBF2HrEu",62
"Biles chosen to carry U.S. flag at closing ceremony https://t.co/UJHBF2HrEu",62
"RT @nbcbayarea: JUST IN: Five-time #gymnastics medalist Simone Biles to carry #TeamUSA flag into closing ceremony, USOC says. https://t.co/…",62
"JUST IN: Five-time #gymnastics medalist Simone Biles to carry #TeamUSA flag into closing ceremony, USOC says. https://t.co/yao8hioTvb",62
"RT @theheraldsun: LATEST: Emma McKeon is now allowed to march at the closing ceremony in Rio. https://t.co/T66YgWk8zd https://t.co/IUhTbnN1…",62
"RT @billboarddance: .@KygoMusic to perform at #Rio2016 Closing Ceremony https://t.co/gcBBkipWGf https://t.co/TpJX7p9Znf",61
"RT @MailOnline: Athletes make their way into the Maracanã stadium for the #Rio2016 #ClosingCeremony https://t.co/glnM16SvFV https://t.co/5y…",60
"Athletes make their way into the Maracanã stadium for the #Rio2016 #ClosingCeremony https://t.co/glnM16SvFV https://t.co/5yTZvBd1e7",60
"RT @abpnewstv: #Rio2016 : Bronze medallist @SakshiMalik to be India's flag bearer in Rio 2016 closing ceremony tonight.

#Olympics https://…",59
