"tweet","retweets"
"RT @NewsX: Captured #Pakistani #terrorist Bahadur Ali, makes startling revelations on camera
#BahadurAli
https://t.co/aM82MnvJXr",38
"RT @rahultripathiET: Recoveries made by @NIA_India from LeT militant Bahadur Ali. @ETDefence https://t.co/7uTX20Ls97",38
"RT @htTweets: We have proof against arrested Pakistani terror suspect Bahadur Ali: NIA https://t.co/UbvY04Oygz https://t.co/m4pEYTgCXK",38
"RT @Bunibroto: NIA,Bahadur Ali must be member of Lashkar_I_CPM ,arrest @SitaramYechury &amp; A.Raja infiltration be stopped,Pakistan send them…",38
"Captured #Pakistani #terrorist Bahadur Ali, makes startling revelations on camera
#BahadurAli
https://t.co/aM82MnvJXr",38
"We have proof against arrested Pakistani terror suspect Bahadur Ali: NIA https://t.co/UbvY04Oygz https://t.co/m4pEYTgCXK",38
"RT @AzaanJavaid: Lashkar operative Bahadur Ali was directed to take advantage of the current unrestin Kashmir: NIA's IG Sanjeev Kumar Singh…",38
"Lashkar operative Bahadur Ali was directed to take advantage of the current unrestin Kashmir: NIA's IG Sanjeev Kumar Singh @dna",38
"NIA,Bahadur Ali must be member of Lashkar_I_CPM ,arrest @SitaramYechury &amp; A.Raja infiltration be stopped,Pakistan send them to meet comrades",38
"Recoveries made by @NIA_India from LeT militant Bahadur Ali. @ETDefence https://t.co/7uTX20Ls97",38
"RT @NBCPhiladelphia: Did you know Philly's Nia Ali @ItsPooda comes from a family of runners. #rio2016 https://t.co/fDU2vbPMuz https://t.co/…",37
"Did you know Philly's Nia Ali @ItsPooda comes from a family of runners. #rio2016 https://t.co/fDU2vbPMuz https://t.co/GA8leqxBZm",37
"RT @TimesNow: Bahadur Ali,captured recently in North Kashmir,was regularly guided by control room of terrorist groups in PoK with help of P…",36
"RT @airnewsalerts: #NIA :Captured terrorist Bahadur Ali has revealed that he is a LeT operative and was trained in #Pak to execute terror a…",36
"#NIA :Captured terrorist Bahadur Ali has revealed that he is a LeT operative and was trained in #Pak to execute terror attacks in India.",36
"Bahadur Ali,captured recently in North Kashmir,was regularly guided by control room of terrorist groups in PoK with help of Pak forces: NIA",36
"RT @AdityaRajKaul: India's National Investigation Agency (NIA) releases video of LeT terrorist Bahadur Ali confessing to be a Pakistan citi…",35
"India's National Investigation Agency (NIA) releases video of LeT terrorist Bahadur Ali confessing to be a Pakistan citizen. Live @TimesNow.",35
"RT @ACPressMcGarry: Pleasantville's Nia Ali wins Olympic 100 hurdles heat; will race Wednesday night https://t.co/iNUsOw3sPr via @thepresso…",34
"RT @AthleticsWeekly: Cindy Ofili wins 100mH heat 3 in 12.75. USA's Kristi Castlin (12.68) and Nia Ali (21.76) the other heat winners so far…",34
"Pleasantville's Nia Ali wins Olympic 100 hurdles heat; will race Wednesday night https://t.co/iNUsOw3sPr via @thepressofac",34
"Cindy Ofili wins 100mH heat 3 in 12.75. USA's Kristi Castlin (12.68) and Nia Ali (21.76) the other heat winners so far #Rio2016",34
"RT @RamraoKP_: Confession video of arrested LeT terrorist Bahadur Ali shown by NIA. https://t.co/4t6KEwxEb8  .  Indian seculars support lik…",34
"RT @56perumal: Terrorist Bahadur Ali was handled by LeT control room 'Alpha 3' in PoK, Pakistan forces: NIA https://t.co/7t01isD7qV",34
"Terrorist Bahadur Ali was handled by LeT control room 'Alpha 3' in PoK, Pakistan forces: NIA https://t.co/7t01isD7qV",34
"Confession video of arrested LeT terrorist Bahadur Ali shown by NIA. https://t.co/4t6KEwxEb8  .  Indian seculars support like this ppl",34
"RT @iamrajeshahuja: NIA to show video of alleged Pakistani terror suspect Bahadur Ali talking about his training and infiltration @2.30 @ht…",34
"NIA to show video of alleged Pakistani terror suspect Bahadur Ali talking about his training and infiltration @2.30 @htTweets",34
"RT @ANI_news: Bahadur Ali said that there were 30-50 trainees at training camps of LeT from different parts of the countries including Afgh…",33
"Bahadur Ali said that there were 30-50 trainees at training camps of LeT from different parts of the countries including Afghanistan,Pak-NIA",33
"RT @billy_penn: Philly’s own Nia Ali won her 100m hurdles heat in 12.76. #Rio2016 #Olympics https://t.co/6wdqozztZZ",32
"Philly’s own Nia Ali won her 100m hurdles heat in 12.76. #Rio2016 #Olympics https://t.co/6wdqozztZZ",32
"RT @NIA_India: Important revelations made by LeT terrorist Bahadur Ali, a Pakistani national,  in custody of NIA - an update. https://t.co/…",31
"Important revelations made by LeT terrorist Bahadur Ali, a Pakistani national,  in custody of NIA - an update. https://t.co/VsAs6V05Uj",31
"RT @NBCPhiladelphia: PSU guy @MattAnderson_1, @USAVolleyball move onto #Rio2016 semis: https://t.co/JnTQD53335 https://t.co/6iozj5tkxT",30
"RT @USC_Track_Field: Nia Ali @ItsPooda wins her Olympic W-100m HH heat w/a time of 12.76 to automatically advance to semifinal tomorrow at…",30
"PSU guy @MattAnderson_1, @USAVolleyball move onto #Rio2016 semis: https://t.co/JnTQD53335 https://t.co/6iozj5tkxT",30
"RT @joelago: Brianna Rollins runs 12.54 for top time in 100 hurdles 1st round to join fellow Americans Kristi Castlin and Nia Ali in Wednes…",30
"Brianna Rollins runs 12.54 for top time in 100 hurdles 1st round to join fellow Americans Kristi Castlin and Nia Ali in Wednesday's semis.",30
"Nia Ali @ItsPooda wins her Olympic W-100m HH heat w/a time of 12.76 to automatically advance to semifinal tomorrow at 4:45 p.m.. #USC2RIO",30
"RT @IndianExpress: Delhi Court extends custody after NIA seeks more time to probe role of LeT terrorist | https://t.co/4JDyz27mG0 https://t…",30
"Delhi Court extends custody after NIA seeks more time to probe role of LeT terrorist | https://t.co/4JDyz27mG0 https://t.co/WucFl9D48u",30
"RT @aamirkhan_1987: Just IN: Delhi NIA court extends custody of LeT terrorist and Pakistani national Bahadur Ali till Aug 17 @IndianExpress",30
"Just IN: Delhi NIA court extends custody of LeT terrorist and Pakistani national Bahadur Ali till Aug 17 @IndianExpress",30
"RT @jackielondon: Absolutely loved chatting with this Olympian in Rio! Meet 100 meter hurdler Nia Ali soon on @NBCPhiladelphia https://t.co…",30
"Absolutely loved chatting with this Olympian in Rio! Meet 100 meter hurdler Nia Ali soon on @NBCPhiladelphia https://t.co/wZX0Ewri9c",30
"RT @timesofindia: Future investigation is continuing in regards to Bahadur Ali's disclosure of the role of LeT in the current unrest in Kas…",30
"RT @timesofindia: Bahadur Ali crossed into Indian side on either 11th or 12th June along with two LeT cadres, says NIA",30
"RT @CNNnews18: The NIA has said that this is an ongoing investigation to gather details about the role of LeT. https://t.co/j8c4Wl9Nr3",30
"RT @rahultripathiET: Lashkar militant Bahadur Ali was held on the info of local resident of yahama :NIA @ETDefence",30
