"tweet","retweets"
"RT @SwimmingWorld: Correction Haley Anderson USA in 5th after feeding station. https://t.co/roF67X7nIl",2
"Correction Haley Anderson USA in 5th after feeding station. https://t.co/roF67X7nIl",2
"RT @WeSupportTheUS: Women's 10km Open Water Swim
After 5km:
5th - Haley Anderson - 4 seconds back",2
"Women's 10km Open Water Swim
After 5km:
5th - Haley Anderson - 4 seconds back",2
"RT @SwimSwamLive: Haley Anderson (USA) appears to be hanging back around 4th position.",2
"Haley Anderson (USA) appears to be hanging back around 4th position.",2
"RT @WeSupportTheUS: Women's 10km Open Water Swim
After 2.5km:
10th - Haley Anderson - 6 seconds back",2
"Women's 10km Open Water Swim
After 2.5km:
10th - Haley Anderson - 6 seconds back",2
"Q&amp;A with Haley Anderson (she's racing now!) | https://t.co/oTcD4qiCd9 #marathonswimming #swimming #olympics via @NBCOlympics",2
"RT @WeSupportTheUS: The day in Rio begins for the US in 15 minutes with Haley Anderson in the women's 10km swimming event!",2
"The day in Rio begins for the US in 15 minutes with Haley Anderson in the women's 10km swimming event!",2
"RT @dattrav1: @FANEXPOCANADA Excited for John Barrowman and Gillian Anderson Q&amp;A but they've only 30' apart. Q&amp;A from Haley it's at same ti…",2
"@FANEXPOCANADA Excited for John Barrowman and Gillian Anderson Q&amp;A but they've only 30' apart. Q&amp;A from Haley it's at same time John B photo",2
"RT @hairdressing004: Why #Olympic swimmer SwimHaley uses this drugstore lotion to hydrate her skin: https://t.co/3LToXy20NB #Rio2016 … http…",2
"Why #Olympic swimmer SwimHaley uses this drugstore lotion to hydrate her skin: https://t.co/3LToXy20NB #Rio2016 … https://t.co/s1Yw6URqJU",2
"@haleykac Haley you are so beautiful!!!",2
"You won't believe what crazy things #Olympic open-water swimmers endure <ed><U+00A0><U+00BC><ed><U+00BC><U+008A> ---&gt; https://t.co/TobipyOJ9z https://t.co/ZMyu0r6HZK",1
"OMG, a world that exists where there's a 2:30 panel with Gillian Anderson, 3:30 with Haley Atwell, and 4:30 w/ the cast of Wynonna Earp. !!!",1
"Haley Anderson 2016 Topps Olympic relic patch bronze swimming 27/75 https://t.co/0GAV7ml1X8 https://t.co/3xnvLECuPk",1
"My neighbor's, Colette &amp; Randy Anderson, celebrating their daughter Haley's 2nd trip to the Olympics! She... https://t.co/VlPdoFOcf7",1
"Why Olympic Swimmer Haley Anderson Uses This Drugstore Lotion for H... https://t.co/vHWs3UiiXi via @drnormanleaf https://t.co/l4oWWNrIX3",1
"Watching the #Olympics? Wondering why so many athletes rock the #braided #ponytail? @Allure_magazine has the answer: https://t.co/1rO48dIdUl",1
"Ryan Locate, Haley Anderson and Jordan Burroughs debut Team USA boat shoes by Ralph Lauren. https://t.co/HhsQUhAuMB",1
"9 Times Olympic Swimmer Haley Anderson Swam in Style @InStyle  https://t.co/6uMpvImmkh",1
"9 times Olympic swimmer SwimHaley swam in style: https://t.co/04pKrdzh3O https://t.co/OmJoB2jY6x",1
"2012 Olympic Silver Medalist Haley Anderson Finishes Fifth In Open ... https://t.co/ibsO1XBx1y",1
"Why Olympic Swimmer Haley Anderson Uses This Drugstore Lotion.... #beautys #skincare #style https://t.co/8CJOkYgIVh https://t.co/cjSTi1ab0Q",1
"Haley Anderson - Interview https://t.co/omMkOvzkld",1
"2012 Olympic Silver Medalist Haley Anderson Finishes Fifth In Open Water Swimming - https://t.co/ZeJUkqFv9X https://t.co/H2DWRZo4R8",1
"In 10k swimming, @SwimHaley wasn't in the right spot when Sharon van Rouwendaal surged. But she rallied to 5th. https://t.co/gvuylIOTgu",1
"2012 Olympic Silver Medalist Haley Anderson Finishes Fifth In Open Water Swimming https://t.co/naU8WlAXSn",1
"Dang it. Haley Anderson got fifth place in the swim completion. #Rio2016 Top 5 aint bad at all.",1
"Former USC swimmer Haley Anderson is fifth in women's 10K open water swimming. She won silver in London in 2012.",1
"Women's marathon swimming streaming online now! Read American Haley Anderson's story: https://t.co/QIPoc7gJf3 via @usatoday",1
"American Haley Anderson has fallen way off the pace in the 10k swim. Looks unlikely to medal.",1
"Haley Anderson of the United States back in 16th, appears out of the medal picture",1
"Yep.. as I said Netherlands ... if she IS in the lead and gets a lead of 10-15m...BUT do not forget USA Haley Anderson",1
"Haley Anderson is in 16th but honestly I'm still so impressed with her swimming",1
"Haley Anderson is closer to the middle/back of the pack now. Will need to move up to stay in contention for the medals #marathonswimming",1
"Haley Anderson has moved into third at 10k Olympics @FINISswim https://t.co/2iOOJ3nnqn",1
"Haley Anderson of US just moved from 10th to 5th halfway thru open water swim.  Just 4 secs behind leader with 5k to go",1
"Haley Anderson strategically 6 seconds off lead after first lap. https://t.co/QbMmcBrNLw",1
"#USA's Haley Anderson currently tied for 10th after lap 1 of 4 in this morning's #marathonswimming #swimming 
watch: https://t.co/7u5H2DrWhR",1
"T&amp;F on the tv, 10k swim &amp; Haley Anderson on the small screen! #hugefantinyflag #lifepoints @pickybars https://t.co/ppsAFWVhFW",1
"For those of you up early to watch Marathon swimming, Santa Clara's Haley Anderson is in the water with a black cap that says USA.",1
"TeamUSA: Open Swim starts TODAY! <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

GOOD LUCK Haley Anderson! <ed><U+00A0><U+00BC><ed><U+00BF><U+008A>

<ed><U+00A0><U+00BD><ed><U+00B6><U+00A5> <U+27A1><U+FE0F> NBCOlympics https://t.co/R7KZLUkkUM",1
"#Olympic swimmer SwimHaley knows you need a heavy-duty lotion post-swim: https://t.co/qo3pFpmndK … https://t.co/yr09mgVTmm",1
