"tweet","retweets"
"RT @JFreemanTV: Christian Taylor is 26. Hasn't achieved much Ì†ΩÌ∏≥

OlympicsÌ†ºÌøÖÌ†ºÌøÖ

World ChampionshipsÌ†ºÌøÖÌ†ºÌøÖ

Diamond League Ì†ΩÌ≤éÌ†ΩÌ≤éÌ†ΩÌ≤éÌ†ΩÌ≤é

American Record Ì†ΩÌ∏±Ì†ºÌ∑∫Ì†ºÌ∑∏‚Ä¶",33
"Christian Taylor is 26. Hasn't achieved much Ì†ΩÌ∏≥

OlympicsÌ†ºÌøÖÌ†ºÌøÖ

World ChampionshipsÌ†ºÌøÖÌ†ºÌøÖ

Diamond League Ì†ΩÌ≤éÌ†ΩÌ≤éÌ†ΩÌ≤éÌ†ΩÌ≤é

American Record Ì†ΩÌ∏±Ì†ºÌ∑∫Ì†ºÌ∑∏

@Taylored2jump",33
"RT @GatorsSC: Christian Taylor wins GOLD in triple jump. Taylor repeats as he won gold in 2012 as well. #Gators",33
"RT @RioMedals: #Rio2016 #Athletics Men's Triple Jump
#Gold Christian Taylor #USA
#Silver Will Claye #USA
#Bronze Bin Dong #CHN",33
"RT @AschoffESPN: So cool to see Christian Taylor and Will Claye win Gold and Silver again. It was fun covering those guys years ago at UF.‚Ä¶",33
"RT @bet365: Christian Taylor in the triple jump:

London - #Gold
Rio - #Gold

Ì†ΩÌ≥ù Rewriting history books Ì†ΩÌ≥ö https://t.co/8vsHOLVxSQ",33
"Christian Taylor wins GOLD in triple jump. Taylor repeats as he won gold in 2012 as well. #Gators",33
"Christian Taylor in the triple jump:

London - #Gold
Rio - #Gold

Ì†ΩÌ≥ù Rewriting history books Ì†ΩÌ≥ö https://t.co/8vsHOLVxSQ",33
"RT @NBCSports: Christian Taylor, Will Claye repeat with gold and silver, respectively, in triple jump. https://t.co/8p8J9ADRim https://t.co‚Ä¶",32
"Christian Taylor, Will Claye repeat with gold and silver, respectively, in triple jump. https://t.co/8p8J9ADRim https://t.co/QnzUKOpsaF",32
"RT @DrawPlayDave: The 49ers signed Christian Ponder
now all they need is Jake Locker to complete the 2011 QB draft bust trifecta",31
"RT @USTFCCCA: Tuned into @NBC to see if they were showing #Rio2016 men's 5000 prelims

Instead, saw Christian Taylor/Will Claye jumping rop‚Ä¶",30
"Tuned into @NBC to see if they were showing #Rio2016 men's 5000 prelims

Instead, saw Christian Taylor/Will Claye jumping rope on @TODAYshow",30
"RT @VeniceMase: In Triple Jump today, American @Taylored2jump won Gold &amp; @WilliamClaye from #TeamUSA won Silver. @westwood1sports https://t‚Ä¶",30
"RT @TOISportsNews: #RioWithTOI Christian Taylor of USA wins gold in Men's Triple Jump Final with a score of 17.86",30
"RT @RunBlogRun: Congrats to Christian Taylor on his TJ gold and defense of @london2012, #rio2016, with his 17.86m leap! https://t.co/g9VwsT‚Ä¶",30
