"tweet","retweets"
"Bale is 87 on 17 and Neymar is 91 ?

Goodnight.",391
"#GER coach Hrubesch:

""Why would we give Neymar or any player special treatment? We won't edit any of our tactics, we valorize team-work.""",391
"RT @Lionel_Messi: Lionel Messi still better than Neymar, says Brazilian legend Rivaldo - Sportskeeda: SportskeedaL... https://t.co/ztGTQDPMÖ",391
"RT @rh_gfx: Neymar I Wallpaper I Mobile.
#brazil
#Olympics  
#rio

RT,s Please. https://t.co/gJ4wzglxQm",391
"RT @HandyRed: Reigning Magic... https://t.co/jbyJheTPDq",391
"RT @NeymarLegacy: Micale: ""Neymar's ability? He's a monster! He is a guy who has a gift for playing football, who enchants."" #Rio2016",391
"RT @NeymarLegacy: Neymar before the game against Honduras #BRA†#Rio2016 https://t.co/tHnEk3AfjY",391
"RT @Bieberlunatic: Angry Neymar gif thread",391
"RT @UlpianaLama1: Heartbreaking https://t.co/FOfhpG6oh3",391
"RT @NBCSports: #BRA re-embrace Neymar, hope he can give them gold #rio2016 https://t.co/DiHI1nqHZT https://t.co/cphqpAeMht",391
"#BRA re-embrace Neymar, hope he can give them gold #rio2016 https://t.co/DiHI1nqHZT https://t.co/cphqpAeMht",391
"Micale: ""Neymar's ability? He's a monster! He is a guy who has a gift for playing football, who enchants."" #Rio2016",391
"RT @gha9807: Neymar sexy body <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+00A6><ed><U+00A0><U+00BD><ed><U+00B8><U+00A7><ed><U+00A0><U+00BD><ed><U+00B2><U+0099> https://t.co/WYDLol0voP",391
"Neymar's ""quickest ever goal"" making the headlines is very you-have-invited-your-Dad-to-five-aside-and-OH-NO-DAD! https://t.co/vrF6jGa5WQ",391
"RT @NeymarStuff: The new La Liga trophy looks amazing.

Ready to be won by Neymar and FCB <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>  https://t.co/l0p3ZV3kSi",391
"RT @njrstats: After Neymar came back on the field, he has been fantastic just dribbling and showing his off his magic I am always so proudÖ",391
"RT @DierbolicaI: Neymar: Favela merchant. Does skills against farmers and you call him elite? Was a joy to see him hurt. https://t.co/dBbyMÖ",391
"RT @njrstats: NEYMAR GOAL GOAL GOAL FIRST MINUTE BRAZIL LEADING AGAINST HONDURAS #BRA #Rio2016",391
"RT @Nelie_Whyte: If don't or haven't done that in a long time, you might want to start now.",390
"RT @ManUtd: Make sure you join us at around 14:00 BST for updates from Jose Mourinho's pre-match press conference. #MUFC https://t.co/aBMonÖ",389
"RT @IndiaToday: #Rio2016 Rio 2016: Wrestler Sakshi Malik wins Bronze in Women's Freestyle 58kg to give India its first medal. https://t.co/‚Ä¶",388
"RT @njrstats: Neymar new world record Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/vNY3Le4ven",388
"#Rio2016 Rio 2016: Wrestler Sakshi Malik wins Bronze in Women's Freestyle 58kg to give India its first medal. https://t.co/lZJ7sQjfsC",388
"RT @IndiaToday: #Rio2016 Rio 2016: Wrestler Sakshi Malik wins Bronze in Women's Freestyle 58kg to give India its first medal. https://t.co/Ö",388
"RT @FootyHumour: How Neymar cooks his eggs. https://t.co/Nl15OZwK3Y",387
"RT @RoseBertram: Proud of @Fenerbahce great game!",386
"RT @FOXSoccer: Neymar scores fastest goal in #Olympics history as Brazil cruise into #Rio2016's gold-medal match.  https://t.co/IL0cF7pYEk",385
"RT @Barsalev: How deep? 

Iniesta, Masche, Mats &amp; Mathieu injured. Neymar &amp; Rafinha in Rio. Our season starts on Saturday and nobody frets.Ö",385
"RT @ElMadridNation: Who is better at the moment?
Ronaldo=RETWEET
Neymar=LIKE https://t.co/f1l7z6EJ96",385
"How deep? 

Iniesta, Masche, Mats &amp; Mathieu injured. Neymar &amp; Rafinha in Rio. Our season starts on Saturday and nobody frets.

That's deep.",385
"RT @OffensiveM3m3s: The other countries do not compare to America https://t.co/E2RkZd5B9H",384
"RT @GrantWahl: Amusing scene: Neymar flies by the mixed zone without talking &amp; gets booed by Brazilian journalists.",383
"RT @bbeac37b74c74dc: FIFA17 JEAGUE Potenial  Player  Ratings https://t.co/6ma0LDTJrN",383
"RT @FaZe_Rain: We predicted this.",382
"RT @_HigherVibes: 5.Random but that lil crease where the thighs and the pelvic bone meet <ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/bOiHU4Y9vY",381
"RT @FootbaIITwats: When you go from Neymar to Twat in just 3 seconds...https://t.co/xtYv1auMGl",380
"RT @NiallOfficial: I wonder when they'll stop annoying us !",379
"RT @barcastuff_real: Neymar has scored the fastest goal in the history of Olympics games, just after 15 seconds after kick-off #fcblive #RiÖ",378
"RT @ManUtd: Class. #MUFC #MUNSOU https://t.co/wdD6hb1pYR",377
"RT @barcastuff_real: Neymar has scored the fastest goal in the history of Olympics games, just after 15 seconds after kick-off #fcblive #Ri‚Ä¶",376
"RT @BrazilStats2: Neymar's goal was the fastest in the Olympics.

#BRA",376
"RT @BIGNOAH256: People gotta stop interfering with God's work.  https://t.co/fx9fVYCvQH",375
"RT @_HigherVibes: 15. Freckles <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/ixPOaBKTE0",374
"RT @FaZeApex: It's nice to be back at the FaZe house with my bros. I heard rumors that this place was sick and I can confirm its pretty sicÖ",373
"RT @8TrollFootball: Just Neymar things https://t.co/AwKGhCAxJ8",372
"Just Neymar things https://t.co/AwKGhCAxJ8",372
"RT @BrazilStats2: Neymar JR:

""Tomorrow, Brazil wants to beat Germany &amp; be champion. We'll never have a better opportunity than this."" httpÖ",372
"Neymar JR:

""Tomorrow, Brazil wants to beat Germany &amp; be champion. We'll never have a better opportunity than this."" https://t.co/zXPif1zMI4",372
"RT @NiallOfficial: Amazing night at @ddlovato and @nickjonas tour ,hell of a show from two great artists and two great people . .",371
"RT @FootbalIStuff: Neymar's new contract:

£20,946,058.64 a year
£402,808.82 a week
£57,544.11 a day
£2,397.67 a hour
£39.96 a minute httpsÖ",370
"RT @ogfeels: do ya future self a favor &amp; work hard now",370
"RT @FaZeRug: Whoever is awake with me is cool af",369
"RT @neymardontshoot: neymar pulling his cellphone out in the middle of a game  https://t.co/fkV56zT8vY",368
"RT @TrueSoccerLife: Messi - before and after meeting Neymar https://t.co/7l7doJuTdb",367
"RT @NeymarStats: OFFICIAL | Neymar has signed a contract extension at Barcelona which will keep him at the club until 2021 https://t.co/9raÖ",366
"RT @Roromeo_MUFC10: Neymar's golazo in 15 seconds just after kick-off. #BRA 1x0 #HON https://t.co/4IMZtdjlCb",365
"RT @TheCataIanGiant: Neymar on IG: ""Thank you God. All honour and glory to you. Ì†ΩÌπèÌ†ºÌøΩ‚öΩÔ∏è‚ù§Ô∏è"" https://t.co/efYwKRLmvQ",365
