"tweet","retweets"
"RT @FunnyPicsDepot: Ryan Lochte saying ""Whatever"" to the guy robbing him at gunpoint is the most Ryan Lochte thing to ever happen https://t…",156
"RT @FunnyPicsDepot: Ryan Lochte forever a legend for this https://t.co/KcyPgQsR78",155
"RT @ComplexMag: Kris Humphries used to be a better swimmer than Michael Phelps and Ryan Lochte. https://t.co/Y0uUTyb2FN https://t.co/mepx9w…",154
"RT @NBAcom: .@KrisHumphries once beat Michael Phelps &amp; Ryan Lochte in a swim race

LOOK: https://t.co/I7AeXndM8w #AllBall https://t.co/3yJ3…",153
".@KrisHumphries once beat Michael Phelps &amp; Ryan Lochte in a swim race

LOOK: https://t.co/I7AeXndM8w #AllBall https://t.co/3yJ3uRX850",153
"RT @enews: Ryan Lochte releases a statement after being robbed at gunpoint in Rio. https://t.co/HXDv8fBQJ5 https://t.co/hUimdHfL78",153
"RT @SportsCenter: As has happened in every Olympics since 2004, Michael Phelps and Ryan Lochte are in the final of the 200 IM. https://t.co…",152
"RT @NBCNews: MORE: Ryan Lochte: ""The guy pulled out his gun, he cocked it, put it to my forehead."" https://t.co/pXZNabxDOf https://t.co/vqt…",151
"RT @GMA: Michael Phelps and Ryan Lochte 12 years ago... and now. 

STILL champions.

#Swimming #USA #Gold #Olympics https://t.co/slLn5z3ue0",150
"RT @nathanfenno: Rio police have found no evidence to support Ryan Lochte's robbery claim, @AP reports. #Rio2016 https://t.co/ZVjGGHBjNA",149
"RT @GringaBrazilien: Ryan Lochte wiki ""In 2012 he filed an application to trademark his catchphrase""Jeah,"" 
Jeah, you're a PRAT n a LIAR! h…",149
"Ryan Lochte wiki ""In 2012 he filed an application to trademark his catchphrase""Jeah,"" 
Jeah, you're a PRAT n a LIAR! https://t.co/mqiaPzsU3j",149
"Rio police have found no evidence to support Ryan Lochte's robbery claim, @AP reports. #Rio2016 https://t.co/ZVjGGHBjNA",149
"RT @si_olympics: How will the Ryan Lochte incident affect the remainder of the #Rio2016 Olympics? https://t.co/X3T9mH2otZ https://t.co/bQMX…",149
"Ryan Lochte, 3 other US swimmers robbed in Rio https://t.co/KdJH3uuk8e #health #paces #world",149
"How will the Ryan Lochte incident affect the remainder of the #Rio2016 Olympics? https://t.co/X3T9mH2otZ https://t.co/bQMXaDrMOw",149
"RT @auuil: i'm officially a ryan lochte fan page",149
"i'm officially a ryan lochte fan page",149
"RT @azfamily: Ryan Lochte and three other members of the US Swim team were robbed at gunpoint in Rio.
https://t.co/vhmbiEoDjO https://t.co/…",149
"RT @BuzzFeed: 4 Easy Ways To Be Ryan Lochte For Halloween http://t.co/LvaVWOR3",149
